Sleep or Awake report for: C:\Users\Adonay\Desktop\Masters Thesis\WashSleepStudyDataset\actigraph\gt3x_files\yared\agd\TAS1H19200219_2020-12-07___19-18-5960sec.agd
Sleep Algorithm: Cole-Kripke

Date,Time,Axis1,Axis2,Axis3,VM,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Sleep or Awake?
12/2/2020,2:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,2:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:02 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:03 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:08 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:09 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:10 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:13 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:14 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:15 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:16 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:17 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:18 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:34 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:35 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:36 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:39 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:40 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:41 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:42 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:43 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:44 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:45 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,3:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:02 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:03 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:08 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:09 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:10 AM,2345,2062,3750,4880,22,0,0,0,60,0,0,W
12/2/2020,4:11 AM,1649,717,1493,2337,8,0,0,0,60,0,0,W
12/2/2020,4:12 AM,1544,1466,1446,2574,10,0,0,0,60,0,0,W
12/2/2020,4:13 AM,0,33,76,83,0,0,0,0,60,0,0,W
12/2/2020,4:14 AM,0,0,0,0,0,0,0,0,60,0,0,W
12/2/2020,4:15 AM,0,0,0,0,0,0,0,0,60,0,0,W
12/2/2020,4:16 AM,574,267,556,843,2,0,0,0,60,0,0,W
12/2/2020,4:17 AM,0,0,0,0,0,0,0,0,0,60,0,S
12/2/2020,4:18 AM,0,0,0,0,0,0,0,0,0,60,0,S
12/2/2020,4:19 AM,0,0,0,0,0,0,0,0,0,60,0,S
12/2/2020,4:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:27 AM,553,260,589,849,2,0,0,0,60,0,0,W
12/2/2020,4:28 AM,0,0,0,0,0,0,0,0,0,60,0,W
12/2/2020,4:29 AM,0,0,0,0,0,0,0,0,0,60,0,W
12/2/2020,4:30 AM,2485,1808,2919,4238,14,0,0,0,60,0,0,W
12/2/2020,4:31 AM,268,138,193,358,3,0,0,0,0,60,0,W
12/2/2020,4:32 AM,0,0,0,0,0,0,0,0,0,60,0,W
12/2/2020,4:33 AM,39,0,77,86,0,0,0,0,0,60,0,W
12/2/2020,4:34 AM,1079,942,1098,1805,11,0,0,0,60,0,0,W
12/2/2020,4:35 AM,3103,3009,4440,6196,22,0,0,0,60,0,0,W
12/2/2020,4:36 AM,1919,2598,3338,4645,14,0,0,0,60,0,0,W
12/2/2020,4:37 AM,2566,2421,3410,4906,33,0,0,0,60,0,0,W
12/2/2020,4:38 AM,2138,3051,3514,5121,26,0,0,0,60,0,0,W
12/2/2020,4:39 AM,1811,2198,2965,4111,21,0,0,0,60,0,0,W
12/2/2020,4:40 AM,1217,1225,1932,2591,10,0,0,0,60,0,0,W
12/2/2020,4:41 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:42 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:43 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:44 AM,0,0,0,0,0,0,0,60,0,0,0,W
12/2/2020,4:45 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,4:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:02 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:03 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:08 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:09 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:10 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:13 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:14 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:15 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:16 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:17 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:18 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:34 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:35 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:36 AM,162,196,16,255,1,0,0,58,0,1,1,S
12/2/2020,5:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:39 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:40 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:41 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:42 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:43 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:44 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:45 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,5:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:02 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:03 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:08 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:09 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:10 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:13 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:14 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:15 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:16 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:17 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:18 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:34 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:35 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:36 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:39 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:40 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:41 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:42 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:43 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:44 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:45 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:49 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:50 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:51 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:52 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:53 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:54 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:55 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:56 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:57 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:58 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,6:59 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:00 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:01 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:02 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:03 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:04 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:05 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:06 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:07 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:08 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:09 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:10 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:11 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:12 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:13 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:14 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:15 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:16 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:17 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:18 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:19 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:20 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:21 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:22 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:23 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:24 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:25 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:26 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:27 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:28 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:29 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:30 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:31 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:32 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:33 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:34 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:35 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:36 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:37 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:38 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:39 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:40 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:41 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:42 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:43 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:44 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:45 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:46 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:47 AM,0,0,0,0,0,0,0,60,0,0,0,S
12/2/2020,7:48 AM,0,0,0,0,0,0,0,60,0,0,0,S
